ID	Name	Start	End	Chromosome
NA	Z99758.1	169279902	169291717	1
NA	BLZF1	169337207	169365778	1
NA	CCDC181	169364107	169429907	1
NA	SLC19A2	169433146	169455241	1
NA	AL021068.2	169443297	169443397	1
NA	AL021068.1	169455313	169456224	1
NA	F5	169483403	169555826	1
NA	SELP	169558086	169599431	1
NA	C1orf112	169631244	169823221	1
NA	SELL	169659807	169680839	1
NA	SELE	169691781	169733846	1
NA	AL021940.1	169732069	169733789	1
NA	METTL18	169761669	169764107	1
NA	SCYL3	169818771	169863408	1
NA	RN7SL333P	169828896	169829193	1
NA	KIFAP3	169890466	170054349	1
NA	RN7SL269P	169927084	169927387	1
NA	MRPS10P1	169959207	169959337	1
NA	AL356475.1	169990598	169991390	1
NA	AL356475.1	169993217	169993824	1
NA	SIGLEC30P	170084776	170085717	1
NA	METTL11B	170115141	170136931	1
NA	MIR3119-2	170120518	170120603	1
NA	LINC01681	170143543	170210428	1
NA	ISCUP1	170180150	170180598	1
NA	LINC01142	170240743	170253349	1
NA	HAUS4P1	170338363	170339508	1
NA	AL354732.1	170339353	170339436	1
NA	AL354732.1	170429593	170501788	1
NA	GORAB	170501269	170522587	1
NA	AL162399.1	170556389	170557377	1
NA	AL023495.1	170567994	170616480	1
NA	PRRX1	170631868	170708560	1
NA	Z97200.1	170636521	170638566	1
NA	MROH9	170904611	171033906	1
NA	BX284613.1	171010487	171010581	1
NA	BX284613.1	171052705	171054346	1
NA	FMO3	171060017	171086959	1
NA	MIR1295A	171070868	171070947	1
NA	FMO6P	171106878	171130707	1
NA	FMO2	171154346	171180369	1
NA	AL021026.1	171168382	171196927	1
NA	AL445673.1	171216718	171220933	1
NA	FMO1	171217609	171255117	1
NA	Y_RNA	171223044	171223161	1
NA	HMGB1P11	171240092	171240729	1
NA	FMO4	171283346	171311223	1
NA	AL031274.1	171314227	171314459	1
NA	AL031274.2	171314243	171314446	1
NA	GM2AP2	171361367	171361929	1
NA	RNU6-290P	171387782	171387889	1
NA	CYCSP53	171413837	171414102	1
NA	snoU13	171451045	171451148	1
NA	PRRC2C	171454689	171562650	1
NA	RN7SL425P	171461549	171461858	1
NA	RNU6-773P	171488954	171489052	1
NA	MYOCOS	171569760	171607939	1
NA	MYOC	171604556	171621823	1
NA	PFN1P1	171639656	171640079	1
NA	RPL4P3	171652267	171653578	1
NA	VAMP4	171669299	171711387	1
NA	Z98751.1	171720682	171721165	1
NA	Z98751.3	171724942	171725463	1
NA	Z98751.2	171731213	171731664	1
NA	SCARNA20	171737209	171737315	1
NA	METTL13	171750803	171783163	1
NA	AL031864.1	171772656	171773079	1
NA	Y_RNA	171783651	171783766	1
NA	AL031864.2	171793749	171794099	1
NA	DNM3	171810637	172387606	1
NA	DNM3-IT1	171833326	171833827	1
NA	DNM3OS	172105670	172113934	1
NA	MIR214	172107937	172108047	1
NA	MIR199A2	172113674	172113784	1
NA	SNORD112	172317282	172317357	1
NA	RNU6-157P	172335679	172335786	1
NA	PIGC	172339328	172413226	1
NA	C1orf105	172389827	172437971	1
NA	SUCO	172501488	172580973	1
NA	RNU6-693P	172582567	172582674	1
NA	FASLG	172628157	172636014	1
NA	SLC25A38P1	172717699	172718642	1
NA	Z98043.1	172721725	172722064	1
NA	AL031599.1	172745044	173033155	1
NA	AIMP1P2	172855086	172855398	1
NA	Z97198.1	172876039	172876824	1
NA	TNFSF18	173009099	173020103	1
NA	GOT2P2	173110238	173111489	1
NA	AL022310.1	173143438	173144642	1
NA	TNFSF4	173152872	173176452	1
NA	snoU13	173250215	173250309	1
NA	AL645568.3	173320827	173321143	1
NA	AL645568.2	173331535	173332872	1
NA	AL645568.1	173386931	173430501	1
NA	PRDX6	173446404	173457946	1
NA	SLC9C2	173469602	173572233	1
NA	AL139142.1	173524389	173581911	1
NA	ANKRD45	173578699	173639001	1
NA	TEX50	173604471	173606273	1
NA	snoU13	173629235	173629339	1
NA	KLHL20	173684079	173755840	1
NA	BX248409.1	173710812	173711067	1
NA	RN7SKP160	173760685	173761025	1
NA	CENPL	173768687	173793858	1
NA	Y_RNA	173777626	173777760	1
NA	DARS2	173793640	173827684	1
NA	GAS5-AS1	173832385	173833079	1
NA	GAS5	173833037	173838020	1
NA	SNORD78	173834759	173834824	1
NA	ZBTB37	173837219	173872687	1
NA	SERPINC1	173872941	173886516	1
NA	RNA5SP67	173890207	173890338	1
NA	RC3H1	173900351	173991435	1
NA	RNA5SP68	173938455	173938574	1
NA	RC3H1-IT1	173978404	173985344	1
NA	AL121983.1	173991646	173992123	1
NA	RPL30P1	174059273	174059612	1
NA	AL121983.2	174084437	174129142	1
NA	RABGAP1L	174128547	174964445	1
NA	snoU13	174169266	174169368	1
NA	AL022400.1	174317402	174317493	1
NA	AL022400.1	174336242	174337177	1
NA	GPR52	174417248	174418336	1
NA	BANF1P4	174725987	174726257	1
NA	NDUFAF4P4	174818804	174819306	1
NA	Z99127.3	174861553	174862292	1
NA	RABGAP1L-IT1	174866094	174867133	1
NA	Z99127.2	174891243	174891577	1
NA	Z99127.1	174904083	174923398	1
NA	RNU6-307P	174965660	174965766	1
NA	CACYBP	174968299	174980851	1
NA	MRPS14	174979924	174992561	1
NA	Y_RNA	174991614	174991716	1
NA	SDCCAG3P2	175013761	175014784	1
NA	TNN	175036993	175117202	1
NA	KIAA0040	175126122	175162135	1
NA	AL008626.1	175172363	175173985	1
NA	RPS29P4	175266215	175266376	1
NA	Z94057.1	175276353	175304595	1
NA	TNR	175284329	175712906	1
NA	TNR-IT1	175507910	175525954	1
NA	LINC01657	175846478	175849604	1
NA	AL513329.1	175873897	175889649	1
NA	RPS29P5	175891110	175891281	1
NA	RFWD2	175913966	176176629	1
NA	SCARNA3	175937533	175937676	1
NA	AL590723.1	175986412	175987896	1
NA	AL359265.3	176176783	176198466	1
NA	AL359265.2	176200335	176200966	1
NA	RNU2-12P	176212997	176213165	1
NA	AL359265.1	176241618	176242538	1
NA	AL591043.1	176274807	176275231	1
NA	MORF4L1P7	176336834	176337537	1
NA	PAPPA2	176432306	176814741	1
NA	PTP4A1P7	176585408	176585922	1
NA	ASTN1	176826437	177134109	1
NA	MIR488	176998498	176998581	1
NA	BRINP2	177140632	177251558	1
NA	AL021398.1	177155495	177155588	1
NA	LINC01645	177320721	177335408	1
NA	AL122019.1	177362422	177566844	1
NA	AL122019.1	177522004	177522095	1
NA	LINC01741	177669658	177679465	1
NA	SEC16B	177893090	177953438	1
NA	AL359075.2	177897922	178007142	1
NA	AL359075.1	177975270	178007085	1
NA	AL359075.3	177986261	177986478	1
NA	RASAL2-AS1	178060642	178063119	1
NA	RASAL2	178063275	178453282	1
NA	AL160281.1	178163476	178163844	1
NA	AL365357.1	178380750	178381107	1
NA	CLEC20A	178448381	178468769	1
NA	TEX35	178482211	178517737	1
NA	C1orf220	178511886	178518024	1
NA	C1ORF220	178511949	178517579	1
NA	RNA5SP69	178530047	178530164	1
NA	AL137796.1	178620840	178621417	1
NA	MIR4424	178646883	178646969	1
NA	AL449106.1	178693440	178695420	1
NA	RALGPS2	178694281	178890976	1
NA	PTPN2P1	178715817	178716889	1
NA	SNORA63	178722788	178722907	1
NA	ANGPTL1	178818839	178840187	1
NA	FAM20B	178994938	179045697	1
NA	AL139132.1	179004443	179004787	1
NA	TOR3A	179050511	179067158	1
NA	ABL2	179068461	179198819	1
NA	AL512326.3	179106898	179107069	1
NA	SETP10	179152868	179153682	1
NA	SNORA67	179165607	179165714	1
NA	SNORA67	179170621	179170762	1
NA	EIF4A1P11	179170839	179171061	1
NA	AL512326.1	179190072	179191260	1
NA	COX5BP8	179224867	179225216	1
NA	AL512326.2	179240250	179240401	1
NA	SOAT1	179262848	179327815	1
NA	RN7SL374P	179333447	179333743	1
NA	AXDND1	179334854	179523870	1
NA	MEF2AP1	179416712	179417575	1
NA	HNRNPA1P54	179416736	179426450	1
NA	AL160286.1	179443715	179457805	1
NA	AL160286.3	179512335	179518057	1
NA	NPHS2	179519673	179545087	1
NA	RNU5F-2P	179545402	179545484	1
NA	AL160286.1	179555839	179558310	1
NA	AL160286.2	179559506	179560440	1
NA	TDRD5	179560747	179660407	1
NA	AL359853.1	179679384	179679481	1
NA	AL359853.3	179699351	179711832	1
NA	FAM163A	179712297	179785333	1
NA	AL359853.1	179785318	179787326	1
NA	AL359853.2	179798743	179805259	1
NA	TOR1AIP2	179809101	179846938	1
NA	IFRG15	179833915	179834311	1
NA	AL353708.3	179850741	179851730	1
NA	TOR1AIP1	179851176	179894135	1
NA	RN7SL230P	179869396	179869697	1
NA	AL353708.2	179895775	179910931	1
NA	AL353708.1	179922318	179923575	1
NA	CEP350	179923872	180084015	1
NA	RPSAP16	179937820	179938641	1
NA	AL590632.1	179969572	179969943	1
NA	AL390718.1	180086274	180093025	1
NA	QSOX1	180123968	180173165	1
NA	LHX4	180199420	180248117	1
NA	ACBD6	180238787	180472089	1
NA	VDAC1P4	180403934	180405071	1
NA	MIR3121	180407448	180407525	1
NA	Y_RNA	180488151	180488255	1
NA	AL358354.1	180514967	180515067	1
NA	OVAAL	180528111	180535654	1
NA	XPR1	180601139	180859387	1
NA	U6	180727857	180727953	1
NA	AL590085.1	180797030	180797128	1
NA	AL162431.1	180875786	180878302	1
NA	KIAA1614	180882289	180920750	1
NA	AL162431.2	180913177	180945618	1
NA	KIAA1614-AS1	180918834	180924023	1
NA	AL162431.3	180933646	180935045	1
NA	AL162431.4	180939972	180940383	1
NA	AL162431.1	180941694	180949868	1
NA	STX6	180941847	180992257	1
NA	MR1	181002560	181031074	1
NA	IER5	181057847	181062035	1
NA	LINC01732	181143619	181151344	1
NA	AL358393.1	181159606	181160285	1
NA	LINC01699	181205523	181207740	1
NA	CACNA1E	181382237	181777219	1
NA	RNA5SP70	181740701	181740780	1
NA	AL161734.1	181781839	181782396	1
NA	RN7SKP229	181808607	181808909	1
NA	ZNF648	182023704	182030847	1
NA	AL355482.1	182031811	182038388	1
NA	AL355482.2	182055685	182059247	1
NA	AL390856.1	182096431	182097800	1
NA	LINC01344	182098444	182283196	1
NA	YPEL5P1	182151864	182152231	1
NA	RNU6-152P	182296202	182296309	1
NA	AL513480.1	182297631	182298142	1
NA	EIF1P3	182305135	182305469	1
NA	GLUL	182350838	182361341	1
NA	TEDDM1	182367251	182369751	1
NA	LINC00272	182376755	182383950	1
NA	RGSL1	182378326	182529734	1
NA	AL139344.1	182403027	182403596	1
NA	TEDDM2P	182410711	182411497	1
NA	RNASEL	182542768	182558391	1
NA	RGS16	182567757	182573543	1
NA	LINC01686	182584388	182585764	1
NA	RGS8	182610950	182653711	1
NA	LINC01688	182681996	182683679	1
NA	AL353778.1	182702926	182703914	1
NA	AL513344.1	182726053	182726153	1
NA	NPL	182758427	182799519	1
NA	DHX9	182808503	182856886	1
NA	SHCBP1L	182868999	182922660	1
NA	HMGN1P4	182911249	182911539	1
NA	RNA5SP71	182913499	182913625	1
NA	AL450304.1	182924524	182925283	1
NA	KRT18P28	182928208	182929540	1
NA	AL450304.1	182928619	182928710	1
NA	RNU6-41P	182951346	182951453	1
NA	LAMC1	182992594	183114727	1
NA	AL354953.1	183107536	183110417	1
NA	LAMC2	183155372	183214035	1
NA	NMNAT2	183217371	183387737	1
NA	AL356981.1	183235736	183236420	1
NA	SMG7-AS1	183430008	183441400	1
NA	SMG7	183441350	183567381	1
NA	AL137800.1	183479809	183479899	1
NA	NCF2	183524697	183560011	1
NA	ARPC5	183589980	183604892	1
NA	RGL1	183605219	183897665	1
NA	APOBEC4	183615538	183622451	1
NA	AL157899.1	183678439	183679375	1
NA	AL590422.1	183723552	183724072	1
NA	COLGALT2	183898987	184006863	1
NA	TSEN15	184020810	184043346	1
NA	Y_RNA	184140847	184140957	1
NA	Y_RNA	184284791	184284899	1
NA	AL445228.1	184298204	184301960	1
NA	RN7SL654P	184304791	184305081	1
NA	AL445228.2	184354886	184355838	1
NA	C1orf21	184356191	184598154	1
NA	AL078645.1	184377470	184381494	1
NA	AL078645.2	184535644	184536969	1
NA	SNORD112	184647067	184647141	1
NA	EDEM3	184659364	184724047	1
NA	FAM129A	184759857	184943682	1
NA	RNU7-13P	184790561	184790623	1
NA	LINC01633	184970658	184977815	1
NA	RNA5SP72	184984082	184984199	1
NA	RNF2	185014495	185071740	1
NA	FTH1P25	185040698	185041167	1
NA	TRMT1L	185087229	185126204	1
NA	SWT1	185126211	185260897	1
NA	AL136133.1	185140466	185140842	1
NA	RPL5P5	185195939	185196832	1
NA	Y_RNA	185220444	185220543	1
NA	Y_RNA	185227042	185227147	1
NA	AL356273.1	185231417	185233488	1
NA	Y_RNA	185235666	185235759	1
NA	AL356273.2	185249975	185250948	1
NA	AL356273.3	185261515	185263504	1
NA	IVNS1ABP	185265519	185286461	1
NA	AL078644.1	185286910	185287662	1
NA	GS1-279B7.1	185290288	185304171	1
NA	RNU7-183P	185403375	185403437	1
NA	MCRIP2P2	185404970	185405179	1
NA	AL133383.2	185487782	185490118	1
NA	LINC01350	185527503	185597659	1
NA	Y_RNA	185599559	185599660	1
NA	Y_RNA	185603204	185603314	1
NA	AL133383.1	185624133	185626300	1
NA	HMCN1	185703682	186160081	1
NA	AL133553.1	186145945	186146434	1
NA	PRG4	186265410	186283694	1
NA	TPR	186280783	186344825	1
NA	RNU6-1240P	186280956	186281060	1
NA	C1orf27	186344969	186390510	1
NA	AL596220.1	186364122	186365908	1
NA	OCLM	186369703	186370587	1
NA	AL596220.1	186404292	186439423	1
NA	PDC	186412697	186430254	1
NA	AL096803.3	186490904	186491436	1
NA	AL096803.1	186547410	186548431	1
NA	AL096803.2	186549646	186550323	1
NA	PTGS2	186640922	186649559	1
NA	PACERR	186649753	186650578	1
NA	PLA2G4A	186798084	186958113	1
NA	LINC01036	187061973	187329455	1
NA	LINC01037	187412737	187446354	1
NA	AL391813.2	187449424	187449746	1
NA	AL391813.1	187475969	187476251	1
NA	FDPSP1	187532192	187533263	1
NA	AL357559.1	187601297	187601571	1
NA	ERVMER61-1	187610357	187612992	1
NA	SLC4A1APP2	187675691	187678029	1
NA	AL645474.1	187683373	187683866	1
NA	AL136372.1	188036428	188036656	1
NA	RN7SKP156	188124969	188125311	1
NA	AL596211.1	188187530	188189807	1
NA	AL592447.1	188211269	188211809	1
NA	AL929288.1	188477668	188505596	1
NA	AL929288.2	188640483	188640890	1
NA	RPS3AP9	188663450	188664242	1
NA	AL691515.1	188674753	188680011	1
NA	AL691515.2	188838607	188856565	1
NA	LINC01035	188874818	189006393	1
NA	CLPTM1LP1	189005091	189005575	1
NA	GAPDHP75	189101480	189102423	1
NA	RNA5SP73	189635278	189635386	1
NA	LINC01701	189744594	189784048	1
NA	AL591504.1	189837130	189837658	1
NA	AL359976.1	189958699	189962227	1
NA	BRINP3	190066791	190447534	1
NA	AL354771.1	190234027	190331400	1
NA	LINC01351	190447680	190449865	1
NA	AL391645.1	190449508	190463427	1
NA	LINC01720	190594019	190770788	1
NA	AL139135.1	190750916	190751125	1
NA	AL139135.2	190766653	190767086	1
NA	HNRNPA1P46	191115154	191116091	1
NA	AL713866.1	191120639	191123764	1
NA	AL713866.2	191148650	191148869	1
NA	LINC01680	191190288	191197597	1
NA	AL359081.1	191827836	191859359	1
NA	AL954650.1	191844624	191980390	1
NA	RGS18	192127586	192154945	1
NA	AL513175.1	192215837	192216617	1
NA	AL513175.2	192216634	192217077	1
NA	RGS21	192286121	192336415	1
NA	AL136987.1	192460257	192460350	1
NA	AL136987.1	192486768	192536347	1
NA	AL136987.2	192498708	192507232	1
NA	RGS1	192544856	192549161	1
NA	RGS13	192605267	192629436	1
NA	AL136454.1	192685312	192685778	1
NA	AL035407.2	192765662	192766335	1
NA	AL035407.1	192769700	192770271	1
NA	RGS2	192778168	192781413	1
NA	RN7SKP126	192844815	192845115	1
NA	LINC01032	192906429	192917387	1
NA	ZNF101P2	192962578	192963807	1
NA	UCHL5	192981379	193029210	1
NA	snoU109	193026410	193026545	1
NA	TROVE2	193028551	193060907	1
NA	AL136370.1	193059995	193060686	1
NA	GLRX2	193065597	193075244	1
NA	CDC73	193091146	193223031	1
NA	MIR1278	193105632	193105713	1
NA	B3GALT2	193148174	193155784	1
NA	LINC01031	193273874	193335083	1
NA	AL357793.1	193648023	193696165	1
NA	AL357793.2	193653375	193657559	1
NA	U3	193700987	193701074	1
NA	RPL23AP22	193725944	193726397	1
NA	AL356272.1	194118602	194167824	1
NA	EEF1A1P14	194158096	194159472	1
NA	AL513348.1	194320072	194321556	1
NA	RNU6-983P	194457232	194457335	1
NA	AL353072.1	194687924	194688366	1
NA	AL357932.1	195095810	195095906	1
NA	LINC01724	196014125	196030203	1
NA	KCNT2	196194908	196578355	1
NA	MIR4735	196551542	196551611	1
NA	CFH	196621007	196716634	1
NA	CFHR3	196743924	196764536	1
NA	BX248415.1	196788874	196928340	1
NA	CFHR1	196788886	196801319	1
NA	CFHR4	196819370	196888102	1
NA	CFHR2	196912901	196928356	1
NA	AL139418.1	196939624	196939801	1
NA	CFHR5	196946685	196978804	1
NA	F13B	197008320	197036397	1
NA	ASPM	197053257	197115824	1
NA	SEPT14P12	197107877	197108437	1
NA	ZBTB41	197122809	197169672	1
NA	AL513325.1	197191351	197192385	1
NA	CRB1	197237333	197447585	1
NA	MRPS21P3	197332946	197333208	1
NA	AL136322.1	197407105	197416599	1
NA	DENND1B	197473877	197744826	1
NA	Y_RNA	197654769	197654870	1
NA	EEF1A1P32	197657889	197659757	1
NA	AL365258.2	197704765	197705237	1
NA	FAM204BP	197715880	197716581	1
NA	AL365258.1	197726448	197731095	1
NA	C1orf53	197871776	197876497	1
NA	LHX9	197881031	197904608	1
NA	NEK7	198126092	198291550	1
NA	PRR13P1	198166908	198167316	1
NA	ATP6V1G3	198492351	198510075	1
NA	AL157402.1	198566853	198567998	1
NA	PTPRC	198607800	198726412	1
NA	AL157402.2	198626681	198636190	1
NA	PEBP1P3	198648267	198649162	1
NA	MIR181A1HG	198776621	198906558	1
NA	MIR181B1	198828001	198828111	1
NA	MIR181A1	198828172	198828282	1
NA	AC096631.2	198918144	198918934	1
NA	AC096631.1	198952449	198954529	1
NA	LINC01222	198975168	198990166	1
NA	LINC01221	198985261	199045864	1
NA	AC099673.1	199117725	199362435	1
NA	AC105941.1	199166207	199166312	1
NA	RPL23AP16	199341004	199341425	1
NA	AC099335.1	199356268	199357603	1
NA	AL450244.1	199584315	199584408	1
NA	AL596266.1	199721618	199722018	1
NA	AL445687.1	199846105	199846686	1
NA	RNU6-778P	199857286	199857389	1
NA	AL445687.2	199878048	199878776	1
NA	RNU6-716P	199977632	199977735	1
NA	RNU6-609P	199983816	199983923	1
NA	NR5A2	199996729	200146552	1
NA	RNU6-570P	200023188	200023293	1
NA	AC096633.1	200113961	200114063	1
NA	AC096633.1	200116658	200117407	1
NA	FAM58BP	200182805	200183450	1
NA	LINC00862	200222546	200369833	1
NA	AC097065.2	200284562	200285095	1
NA	AC097065.1	200298288	200298805	1
NA	AC104461.1	200302320	200447421	1
NA	ZNF281	200374067	200379184	1
NA	AL359834.1	200447147	200452732	1
NA	KIF14	200520624	200589862	1
NA	DDX59	200593023	200639097	1
NA	AL445483.1	200638634	200663378	1
NA	CAMSAP2	200708685	200829832	1
NA	RPL34P6	200832935	200833280	1
NA	GPR25	200842082	200843306	1
NA	INAVA	200860175	200884863	1
NA	MROH3P	200886587	200935796	1
NA	RNU6-704P	200902472	200902575	1
NA	KIF21B	200938517	200992828	1
NA	AL358473.1	200993076	200997920	1
NA	AL358473.2	201000263	201012201	1
NA	CACNA1S	201008639	201081694	1
NA	ASCL5	201083080	201096312	1
NA	TMEM9	201103899	201140702	1
NA	IGFN1	201159952	201198080	1
NA	AC103925.1	201191240	201192251	1
NA	PKP1	201252579	201302121	1
NA	TNNT2	201328135	201346890	1
NA	LAD1	201342371	201369043	1
NA	AC119427.1	201368760	201370318	1
NA	TNNI1	201372895	201398994	1
NA	AC096677.3	201398102	201398489	1
NA	AC096677.2	201433510	201434274	1
NA	PHLDA3	201433510	201438365	1
NA	CSRP1	201452657	201478584	1
NA	AC096677.1	201476368	201503912	1
NA	RPS10P7	201487830	201499602	1
NA	NAV1	201592012	201796097	1
NA	AC092800.1	201642232	201643272	1
NA	IPO9-AS1	201657386	201798687	1
NA	MIR5191	201688635	201688755	1
NA	AL645504.1	201692421	201706634	1
NA	RNU6-501P	201702533	201702633	1
NA	MIR1231	201777738	201777830	1
NA	IPO9	201798268	201853422	1
NA	SHISA4	201857807	201861434	1
NA	AL513217.1	201862969	201869106	1
NA	LMOD1	201865579	201915716	1
NA	TIMM17A	201924618	201939789	1
NA	SNORA70	201947588	201947723	1
NA	RPL10P4	201947769	201948077	1
NA	RNPEP	201951499	201975275	1
NA	AC099676.1	201964823	201965480	1
NA	ELF3-AS1	201969221	201979481	1
NA	ELF3	201977072	201986316	1
NA	AL691482.3	201980497	201984785	1
NA	AL691482.1	201997733	201997820	1
NA	AL691482.2	202008978	202009062	1
NA	CRIP1P3	202065886	202066106	1
NA	GPR37L1	202091985	202102720	1
NA	ARL8A	202102531	202113871	1
NA	PTPN7	202116140	202130716	1
NA	PTPRVP	202137178	202158583	1
NA	LGR6	202163028	202288909	1
NA	snoU13	202166755	202166859	1
NA	snoU13	202200791	202200892	1
NA	UBE2T	202300784	202311108	1
NA	PPP1R12B	202317826	202561834	1
NA	CYCSP4	202338653	202339273	1
NA	U6	202379235	202379335	1
NA	AC099336.1	202407523	202409085	1
NA	AC099336.2	202440991	202441245	1
NA	SNORA70	202496437	202496555	1
NA	SYT2	202559723	202679545	1
NA	AC104463.2	202573395	202574421	1
NA	AC104463.1	202601555	202602039	1
NA	KDM5B	202693618	202778598	1
NA	AC098934.3	202736356	202736546	1
NA	SLC25A39P1	202765157	202766222	1
NA	AC098934.4	202779365	202779957	1
NA	PCAT6	202780081	202781284	1
NA	MGAT4EP	202789393	202796353	1
NA	AC098934.1	202820955	202830748	1
NA	AC098934.2	202830881	202844369	1
NA	RABIF	202848084	202858263	1
NA	KLHL12	202860227	202897764	1
NA	HNRNPA1P59	202880939	202881857	1
NA	Y_RNA	202884007	202884108	1
NA	ADIPOR1	202909950	202927700	1
NA	CYB5R1	202930996	202936408	1
NA	AC096632.2	202955684	202957710	1
NA	AC096632.1	202968865	202969480	1
NA	TMEM183A	202976513	202993976	1
NA	PPFIA4	202995625	203047868	1
NA	MYOG	203052259	203055164	1
NA	ADORA1	203059781	203136533	1
NA	AC105940.2	203096386	203097082	1
NA	AC105940.1	203113821	203121707	1
NA	MYBPH	203136938	203144941	1
NA	CHI3L1	203148058	203155877	1
NA	CHIT1	203181954	203242769	1
NA	NPM1P40	203224870	203225603	1
NA	LINC01353	203256279	203257929	1
NA	LINC01136	203267885	203274437	1
NA	BTG2	203274618	203278730	1
NA	RNU6-487P	203288123	203288227	1
NA	FMOD	203309755	203320617	1
NA	AL359837.1	203322492	203322779	1
NA	LARP7P1	203369393	203369709	1
NA	PRELP	203444955	203460480	1
NA	OPTC	203463270	203477992	1
NA	ATP2B4	203595688	203713209	1
NA	AL513343.1	203626096	203626888	1
NA	SNORA77	203698708	203698833	1
NA	LAX1	203734303	203745361	1
NA	ZC3H11A	203764781	203824127	1
NA	ZBED6	203764841	203824127	1
NA	AC114402.2	203774748	203775391	1
NA	AC114402.1	203804712	203805040	1
NA	SNRPE	203830730	203839678	1
NA	KRT8P29	203841701	203843315	1
NA	HSPE1P6	203872850	203873141	1
NA	CBX1P3	203923767	203924908	1
NA	AC096645.1	203968372	203968471	1
NA	LINC00303	204001574	204010393	1
NA	SOX13	204042242	204096871	1
NA	AL592146.2	204100189	204101094	1
NA	ETNK2	204100189	204121131	1
NA	AL592146.1	204110535	204112137	1
NA	REN	204123946	204159452	1
NA	AL592114.2	204152133	204152665	1
NA	KISS1	204159468	204165614	1
NA	GOLT1A	204167287	204183220	1
NA	PLEKHA6	204187978	204346793	1
NA	AL592114.3	204246132	204247076	1
NA	AL592114.1	204315903	204316386	1
NA	LINC00628	204337558	204338847	1
NA	AL606489.1	204346977	204404974	1
NA	AL606489.2	204363668	204363902	1
NA	PPP1R15B	204372514	204380919	1
NA	PIK3C2B	204391755	204463852	1
NA	MDM4	204485506	204527248	1
NA	AL512306.1	204497972	204498820	1
NA	RNA5SP74	204531540	204531649	1
NA	AL512306.3	204572162	204585693	1
NA	LRRN2	204586297	204654861	1
NA	AL512306.2	204595902	204598840	1
NA	AL161793.1	204622229	204622314	1
NA	AL161793.1	204632999	204633741	1
NA	RNA5SP75	204676447	204676558	1
NA	SCARNA20	204697118	204697234	1
NA	NFASC	204797778	204991950	1
NA	SNORD112	204873874	204873946	1
NA	AL391822.1	204915735	204916297	1
NA	CNTN2	205012064	205047412	1
NA	AL583832.1	205031379	205031470	1
